n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
177,0.6372383333333334,0.0013022053942788397,0.6170076666666667,0.001390536906697868
178,0.6369333333333334,0.0013079618580914925,0.6165889999999999,0.0013895303763022295
179,0.6366299999999999,0.0013234893274975724,0.6162,0.001361976015452038
180,0.6363340000000001,0.001317240550038859,0.615817,0.0013806681957178402
181,0.636022,0.0013299543851826624,0.615424,0.0013592402289514392
182,0.6357073333333333,0.0013388993821626678,0.6150136666666667,0.0013411821485374649
183,0.6354306666666666,0.001355100078304996,0.6146433333333333,0.0013253704723166816
184,0.6351736666666666,0.0013802131075389503,0.6142526666666667,0.0013160173082279643
185,0.6348836666666667,0.0013873346948575674,0.6138703333333333,0.0013043502426708746
186,0.6346016666666666,0.0014030039993607533,0.6135076666666667,0.0012776442732188495
187,0.6343053333333334,0.0013975107234730612,0.6131333333333334,0.0012904589192307496
188,0.6340493333333334,0.0014076861234743226,0.612791,0.0012891247676880067
189,0.6337753333333334,0.0013741689205560763,0.6123986666666666,0.0013072062661348605
190,0.633484,0.0013804124987360198,0.6120046666666666,0.0012968244119986082
191,0.6332296666666667,0.0013926407369534125,0.6116609999999999,0.0012792766185101086
192,0.6329526666666667,0.001383332289156217,0.6112799999999999,0.0012784962521128485
193,0.6327033333333333,0.0013918863299693504,0.6109083333333333,0.001254316369802909
194,0.632424,0.0014009632400602166,0.6105143333333333,0.001215396323107075
195,0.6321823333333333,0.0014124589276230662,0.610177,0.0011908450780853145
196,0.63191,0.001405036891567863,0.6097983333333333,0.0011859641178757735
197,0.6316653333333333,0.0014064599374157686,0.6094550000000001,0.0011769123445128484
198,0.6314253333333334,0.0014136952366836882,0.6091256666666666,0.0011652485667110826
199,0.6311796666666667,0.0014320768911697038,0.608797,0.0011547504780976142
200,0.6309440000000001,0.0014302449673628064,0.6084576666666667,0.0011399851850889427
201,0.630696,0.0014217742436828506,0.60811,0.0011441016854574699
202,0.6304643333333333,0.0014187450636233131,0.6077893333333333,0.0011232068178013731
203,0.6302366666666667,0.0014212164586093917,0.6074426666666667,0.001114183806898832
204,0.6300043333333333,0.0014389628981395773,0.6071246666666666,0.0010934515180026428
205,0.6297703333333333,0.0014359044381697633,0.6067859999999999,0.0010967236054114614
206,0.6295443333333334,0.001447773539688505,0.6064590000000001,0.0010701909486940467
207,0.6293183333333333,0.0014520391026262298,0.606126,0.0010962712559702942
208,0.6291056666666667,0.001455774784169015,0.6058106666666667,0.0011009560491782478
209,0.6288766666666666,0.0014399271586514803,0.6054746666666667,0.0010741453450172599
210,0.6286353333333333,0.0014451459749412134,0.6051366666666667,0.001068304055761037
211,0.628418,0.0014613756076610298,0.604835,0.0010565910593349768
212,0.628201,0.0014719594650215778,0.6045109999999999,0.001062204311796932
213,0.627994,0.0014780259357219442,0.6042223333333333,0.0010421491682522644
214,0.6277206666666667,0.0014898479415325872,0.6038566666666666,0.0010234687206857867
215,0.6275236666666667,0.001479657693146924,0.6035553333333333,0.0010204539294952151
216,0.6273269999999999,0.001480183096782275,0.6032613333333333,0.0010283635327818787
217,0.627134,0.001486234391563656,0.6029766666666666,0.001050746507118752
218,0.6269166666666667,0.0014896418659828329,0.6026750000000001,0.0010288469273900638
219,0.626716,0.0014776515150738698,0.602367,0.0010340660842841107
220,0.62651,0.001480339375503711,0.6020659999999999,0.0010468833109123
221,0.626321,0.0014906846301839468,0.601798,0.0010308271759449821
222,0.6261226666666667,0.0014955806750408364,0.6015056666666666,0.0010459401937438265
223,0.62593,0.0014777631745310292,0.6012196666666667,0.0010630786528861035
224,0.6257426666666667,0.0015032485563679348,0.6009276666666666,0.0010428999099732412
225,0.625549,0.0015196817649319305,0.6006433333333333,0.0010375973314451876
226,0.6253256666666667,0.0015306169417010427,0.6003280000000001,0.0010233438653095704
227,0.6251643333333333,0.0015438834872561304,0.6000656666666667,0.0010342276774912113
228,0.6249646666666667,0.0015398095841874801,0.5997563333333334,0.0010117023057972544
229,0.62478,0.0015365971061623896,0.599476,0.0010108125444413312
230,0.6245716666666666,0.0015403006921449387,0.599177,0.0009967590815571521
231,0.6243946666666667,0.0015573056504388663,0.5989049999999999,0.0010001189929203388
232,0.6242216666666667,0.001541372836864005,0.5986403333333333,0.0010319884796945113
233,0.6240346666666666,0.0015549579486990339,0.5983793333333334,0.0010157015090839997
234,0.6238376666666666,0.0015671437571440577,0.5980696666666666,0.0010082355324470779
235,0.623656,0.0015716343934473608,0.597797,0.0010229281499695088
236,0.6234916666666667,0.001580822008393778,0.5975199999999999,0.0010246017112354483
237,0.6233023333333333,0.0015947031768396077,0.5972463333333332,0.0009987633464551475
238,0.6231430000000001,0.0015998839541250048,0.5969886666666667,0.0010082659481615963
239,0.622956,0.0015729926891120708,0.596704,0.0010434465327301826
240,0.6227969999999999,0.0015751097316272064,0.5964536666666667,0.0010365655899277296
241,0.6226063333333335,0.0015817910383135007,0.596182,0.0010436286057150122
242,0.6224453333333333,0.0016014619015831118,0.595926,0.0010362724866880585
243,0.62229,0.0016079958540577057,0.5956760000000001,0.0010383663451145793
244,0.6221103333333334,0.001602472325987444,0.5954236666666667,0.0010514619452087746
245,0.6219296666666666,0.0015839550358376718,0.5951536666666667,0.0010810631598364277
246,0.6217626666666667,0.0016196415927262637,0.594885,0.001039092232030765
247,0.6216149999999999,0.001632911714290376,0.5946359999999999,0.0010446463516425365
248,0.6214453333333333,0.0016202358538873912,0.594357,0.0010540673602763863
249,0.6212643333333333,0.0016197243249666971,0.5941153333333333,0.001040914448400487
250,0.6211066666666666,0.0016151169892267944,0.5938673333333333,0.0010507702994575988
251,0.6209606666666666,0.001636009236594442,0.5936183333333332,0.0010538723304503747
252,0.6208126666666667,0.0016292113293110728,0.5933660000000001,0.0010647387786056632
253,0.620639,0.001637079309827917,0.593085,0.0010918904096413173
254,0.620472,0.0016617442643198815,0.5928363333333334,0.001077248759056533
255,0.620321,0.0016595266393362547,0.5926023333333333,0.0010844575705034152
256,0.6201653333333333,0.0016601253634054903,0.5923746666666667,0.0010795314827378982
257,0.6199933333333334,0.001689266967915065,0.5921153333333334,0.0010735996564000356
258,0.61985,0.0016909801891211128,0.5918763333333333,0.001079216485336575
259,0.6197006666666667,0.001678075153925526,0.5916593333333333,0.0010850887316508253
260,0.6195483333333334,0.0016555104617273974,0.5914013333333333,0.0011120555541678538
261,0.619379,0.0016706503723600196,0.5911406666666666,0.0011013090191020758
262,0.6192576666666668,0.0016684558396579893,0.5909216666666667,0.0011234976141002524
263,0.6190973333333334,0.001719651579697326,0.5906783333333333,0.0010872918447020516
264,0.6189663333333334,0.0017175098899925544,0.5904453333333333,0.0011112024518011951
265,0.618831,0.0017102200638124635,0.590232,0.0011073969478014416
266,0.6186763333333333,0.0017151125003593407,0.5899863333333334,0.0011111751537098893
267,0.6185463333333333,0.0017135089404169779,0.589759,0.0011342595235071527
268,0.6183919999999999,0.001740163402289146,0.5894953333333334,0.0010988880238172016
269,0.6182516666666666,0.0017408795350498925,0.5892613333333333,0.0011083793975389827
270,0.618101,0.001734530099671569,0.5890059999999999,0.0010980676967594406
271,0.6179903333333333,0.0017525298539223134,0.5887993333333333,0.001099926462188336
272,0.6178313333333333,0.0017784495744577083,0.5885406666666667,0.0010856003971177932
273,0.6177306666666668,0.001780408255304242,0.5883360000000001,0.0011019041095606237
274,0.6175883333333333,0.0017813862267596543,0.588089,0.0011031140769053236
275,0.6174556666666667,0.0017858268548646087,0.5878683333333333,0.0011067457803046984
276,0.617323,0.001789347553346379,0.5876469999999999,0.0011239860615980344
277,0.6172166666666666,0.0018007743396167956,0.5874389999999999,0.0011097570304650602
278,0.6170763333333333,0.0018282123022839375,0.587208,0.0010852339225561815
279,0.6169423333333333,0.001811978170091674,0.5869583333333334,0.0010913506412799827
280,0.6168043333333334,0.0018304346174853846,0.58672,0.0010753737334837125
281,0.6166683333333334,0.0018343330001816887,0.5864796666666666,0.0010846226174214787
282,0.6165213333333334,0.0018456934258490193,0.5862203333333333,0.0010797704488557979
283,0.6164066666666667,0.0018732845189369843,0.5860193333333333,0.001070267671607873
284,0.6162923333333333,0.0018992272697658508,0.5858076666666667,0.0010368112439376551
285,0.616151,0.0019043051226103585,0.585589,0.0010337507758965316
286,0.6160253333333334,0.0019302073003235156,0.5853756666666666,0.0010095643725004301
287,0.6158966666666666,0.0019197000344382436,0.5851583333333333,0.0010292328318812346
288,0.615794,0.001916288774341315,0.5849793333333334,0.0010353283966398478
289,0.6156686666666666,0.0019186207430223453,0.584761,0.0010396165959942534
290,0.6155563333333333,0.001911912887369341,0.5845600000000001,0.0010318355812175993
291,0.615433,0.0019462272905975777,0.584337,0.0010097514545669038
292,0.6152846666666667,0.001944992944860083,0.5841113333333333,0.0010030036003037212
293,0.6151733333333333,0.0019300662049669666,0.5839053333333334,0.001015778956707065
294,0.6150730000000001,0.0019429551375846643,0.583715,0.0009800840100045835
295,0.6149663333333333,0.001941014568609818,0.5835186666666666,0.0010024557623933264
296,0.6148206666666667,0.0019806305954305713,0.583292,0.0009616998838861604
297,0.6147106666666666,0.0019914778990042367,0.583096,0.0009504202579210068
298,0.6145913333333334,0.0019853470449492715,0.5828923333333333,0.0009428122235571838
299,0.614468,0.0020088658491795508,0.5826813333333333,0.0009174985316367318
300,0.6143599999999999,0.0020276602279474735,0.5825053333333333,0.0009081609010644647
301,0.6142496666666667,0.002028270418087487,0.5823066666666666,0.0009148086624474272
302,0.6141476666666666,0.002015915397254753,0.5821233333333334,0.0009484715189304498
303,0.6140543333333333,0.0020119834878933717,0.5819540000000001,0.0009413079552764219
304,0.6139146666666667,0.0020079525780145875,0.5817196666666667,0.0009388092931415148
305,0.6137953333333334,0.002025634770194821,0.5815116666666666,0.0009292815624030264
306,0.6137053333333333,0.002038394193694874,0.5813493333333333,0.0009326983554302018
307,0.6135803333333333,0.0020584473652623613,0.5811459999999999,0.0009189221947477577
308,0.6134666666666667,0.002072346549740706,0.580946,0.000929483010423905
309,0.613356,0.0020539699770606716,0.580753,0.000953882941805046
310,0.6132743333333334,0.0020692984855313528,0.580582,0.0009279723415418469
311,0.613147,0.002072018017939696,0.580374,0.0009194204696437684
312,0.6130423333333334,0.00207727230333969,0.580179,0.0009377878224843986
313,0.6129319999999999,0.002062814743661378,0.579991,0.0009585530762561127
314,0.6128443333333333,0.002072108319776953,0.5798143333333333,0.0009549604994739531
315,0.6127413333333332,0.0020814434628134695,0.5796169999999999,0.0009346446740160873
316,0.6126453333333334,0.0020951539853247565,0.579453,0.0009279723415418756
317,0.6125506666666668,0.002091476405689406,0.5792703333333334,0.0009354419038911724
318,0.6124506666666666,0.002094224491839927,0.5790786666666667,0.0009327766196803082
319,0.6123580000000001,0.002106298332778773,0.5788983333333334,0.0009517483327481473
320,0.6122836666666666,0.002122720633736089,0.5787296666666667,0.0009536527436942437
321,0.6122026666666667,0.0021212773405558222,0.5785476666666666,0.0009400447979868702
322,0.6120953333333333,0.0021247157195467084,0.5783443333333333,0.000930170713125063
323,0.6120163333333334,0.0021228787582483867,0.5781886666666667,0.0009491811675801944
324,0.6118986666666667,0.002100533318522278,0.5779893333333334,0.0009780396492758033
325,0.6117846666666668,0.0020990819157166696,0.5778059999999999,0.0010023735165429158
326,0.6117033333333334,0.0021066405061666823,0.5776523333333333,0.0010028859467667488
327,0.6116136666666666,0.0021094511661146134,0.5774613333333333,0.0010134457174521792
328,0.6115213333333333,0.0021176991182780334,0.5772886666666667,0.000995411584331957
329,0.6114193333333332,0.002097477903472546,0.5770843333333332,0.0010426026195162973
330,0.6113383333333333,0.0021054235256171764,0.5769156666666667,0.001025210330723497
331,0.6112476666666666,0.0021171166450833214,0.5767493333333333,0.0010119994510319002
332,0.6111533333333333,0.0021239131076597312,0.5765853333333333,0.0010009186891162443
333,0.6110723333333333,0.002112327363097105,0.5763986666666666,0.000992246721111035
334,0.610979,0.0021228490290173627,0.5762109999999999,0.0009996362671825503
335,0.610886,0.0021076628446377948,0.5760266666666666,0.001011319380259683
336,0.6108103333333333,0.002108796549904439,0.575862,0.0010239169888228278
337,0.6107109999999999,0.0021215656168656885,0.5756896666666667,0.001012359729652528
338,0.61063,0.002135487922388415,0.5755446666666666,0.0009996653884620159
339,0.6105360000000001,0.0021364887081376962,0.5753656666666668,0.0009949078125915025
340,0.6104353333333333,0.002110571223363203,0.5751726666666667,0.0010365456521007153
341,0.610359,0.0021272528450249624,0.5750233333333333,0.001027256648662904
342,0.610274,0.00213879514368873,0.574853,0.0010163978879684408
343,0.6101886666666667,0.0021249439731176357,0.5746923333333334,0.001038579264615305
344,0.6101033333333333,0.0021149225885491634,0.574518,0.0010577324803559564
345,0.6100313333333333,0.0021099169546585504,0.5743663333333333,0.0010818072327770931
346,0.6099426666666666,0.0021044678398323925,0.5741986666666667,0.0011065743937435596
347,0.6098626666666666,0.0021184498001027546,0.5740386666666667,0.0010811636734966885
348,0.6097816666666667,0.002116147652903446,0.573868,0.0010900067278080178
349,0.609686,0.002120728334008547,0.5737113333333334,0.0011063047601010188
350,0.609603,0.002135159166588429,0.5735313333333333,0.0011123705417810561
351,0.609534,0.0021324241291700665,0.5733846666666668,0.0011255974216190941
352,0.6094676666666666,0.0021390266218279936,0.5732263333333333,0.0011085589244099515
353,0.6093866666666666,0.002140805040684982,0.5730603333333334,0.0011107121839412624
354,0.6093069999999999,0.0021330505541751164,0.5729106666666666,0.001117441223907938
355,0.6092303333333333,0.002143662027673436,0.5727533333333333,0.0011234531093414423
356,0.6091586666666666,0.002131264778378209,0.5725943333333333,0.0011681268005752914
357,0.60908,0.0021287362448175868,0.572448,0.0011733601322697225
358,0.6090073333333333,0.002138003793781044,0.5722836666666667,0.0011641312449872589
359,0.6089276666666666,0.002127757870519014,0.5721353333333333,0.001191712027108708
360,0.6088749999999999,0.00212691341306282,0.5720016666666666,0.0011846319634759512
361,0.6087866666666667,0.0021279539990851017,0.5718376666666667,0.0011902941746569223
362,0.608721,0.002133808488751157,0.5716956666666667,0.0011915945432719643
363,0.6086426666666666,0.0021357991998833255,0.5715330000000001,0.0012082932866927232
364,0.608572,0.0021386127902607243,0.5713753333333333,0.001207821822768398
365,0.6084753333333334,0.002138166556239781,0.5712013333333333,0.0012322706232353615
366,0.6083853333333332,0.0021343178978045683,0.5710449999999999,0.0012464445434916102
367,0.60833,0.0021359382013531963,0.5709086666666666,0.00125730143119654
